FF_NDB,rank,food_category_id,FF Food description,FF_Component,unit_name,SR Mean per 100g,SR Min,SR Max, Std_Error,SR Num_Data_pts,FF Mean per 100g,FF Min,FF Max,FF Median,FF data_points,FF Publication Date
9502,5600,Fruits and Fruit Juices,"Apples, granny smith, with skin, raw","Phosphorus, P",MG,12.0,11.0,13.0,0.28,4,9.859,7.09,13.8,9.643,8.0,10/30/2020
9502,1900,Fruits and Fruit Juices,"Apples, granny smith, with skin, raw",Lactose,G,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,8.0,10/30/2020
9501,1500,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Sugars, Total",G,10.04,8.77,11.26,0.143,6,12.368,0.0,0.0,0.0,0.0,10/30/2020
9501,600,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Carbohydrate, by difference",G,0.28,0.17,0.44,0.044,6,0.1015625,0.0,0.1875,0.125,0.0,10/30/2020
9501,1700,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Carbohydrate, by difference",G,1.87,1.62,2.38,0.057,6,2.306,1.68,2.72,2.368,8.0,10/30/2020
9501,1800,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Carbohydrate, by difference",G,6.1,5.61,6.63,0.087,6,8.751,7.72,10.13,8.495,8.0,10/30/2020
9501,6400,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Carbohydrate, by difference",MG,0.018,0.01,0.026,0.001,4,0.00875,0.0,0.01,0.01,8.0,10/30/2020
9501,1510,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Sugars, total",G,10.04,8.77,11.26,0.143,6,12.37,10.39,14.71,12.22,8.0,10/30/2020
9501,1600,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Sucrose,G,2.07,0.78,2.95,0.102,6,1.311,0.74,2.19,1.058,8.0,10/30/2020
9501,5900,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Zinc, Zn",MG,0.04,0.01,0.07,0.008,5,0.01828,0.0,0.0325,0.02225,8.0,10/30/2020
9501,6600,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Niacin,MG,0.094,0.09,0.099,0.0,2,0.07375,0.06,0.09,0.07,8.0,10/30/2020
9501,800,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Total lipid (fat),G,0.15,0.07,0.23,0.017,6,0.1,0.0,0.2,0.1,8.0,10/30/2020
9501,5400,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Iron, Fe",MG,0.13,0.1,0.18,0.004,3,0.0,0.0,0.0,0.0,8.0,10/30/2020
9501,6500,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Riboflavin,MG,0.026,0.015,0.038,0.002,4,0.07375,0.06,0.09,0.07,8.0,10/30/2020
9501,6000,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Copper, Cu",MG,0.03,0.027,0.035,0.0,3,0.0234,0.0146,0.0314,0.0227,8.0,10/30/2020
9501,1900,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Lactose,G,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,8.0,10/30/2020
9501,1000,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Ash,G,0.16,0.07,0.28,0.032,6,0.0865,0.0,0.286,0.0565,8.0,10/30/2020
9501,100,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Water,G,85.81,84.77,87.52,0.187,7,85.03,82.86,86.6,85.17,8.0,10/30/2020
9501,5600,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Phosphorus, P",MG,10.0,10.0,11.0,0.395,4,7.852,6.37,9.27,7.765,8.0,10/30/2020
9501,2000,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Maltose,G,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,8.0,10/30/2020
9501,6800,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw",Vitamin B-6,MG,0.051,0.045,0.056,0.003,4,0.03275,0.026,0.039,0.0325,8.0,10/30/2020
9501,5700,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Potassium, K",MG,100.0,88.0,109.0,2.01,5,98.04,76.7,126.0,95.3,8.0,10/30/2020
9501,6100,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Manganese, Mn",MG,0.035,0.03,0.038,0.001,5,0.0397,0.0318,0.0595,0.0354,8.0,10/30/2020
9501,5500,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Magnesium, Mg",MG,5.0,4.0,6.0,0.077,5,4.151,3.49,4.81,4.13,8.0,10/30/2020
9501,1200,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Fiber, total dietary",G,2.4,1.4,3.0,0.058,6,1.721,1.49,1.95,1.73,8.0,10/30/2020
9501,5300,Fruits and Fruit Juices,"Apples, honeycrisp, with skin, raw","Calcium, Ca",MG,6.0,5.0,7.0,0.181,5,3.874,3.07,5.8,3.618,8.0,10/30/2020
4042,8800,Fats and Oils,"Oil, peanut",Vitamin K (phylloquinone),UG,0.7,0.3,1.2,0.0,1,4.263,0.7,11.2,2.7,8.0,4/28/2021
4042,8200,Fats and Oils,"Oil, peanut","Tocopherol, delta",MG,1.37,0.9,1.84,0.166,6,0.4863,0.0,1.48,0.0,8.0,4/28/2021
4042,8000,Fats and Oils,"Oil, peanut","Tocopherol, beta",MG,0.46,0.34,0.59,0.036,6,0.438,0.0,1.29,0.0,8.0,4/28/2021
4042,7905,Fats and Oils,"Oil, peanut",Vitamin E (alpha-tocopherol),MG,15.69,14.59,17.1,0.395,6,15.23,10.9,23.9,14.1,8.0,4/28/2021
4042,8100,Fats and Oils,"Oil, peanut","Tocopherol, gamma",MG,15.91,13.15,18.54,0.749,6,13.37,8.36,22.0,12.9,8.0,4/28/2021
11987,1200,Vegetables and Vegetable Products,"Mushroom, oyster","Fiber, total dietary",G,2.3,1.5,3.4,0.37,6,2.85,1.22,4.56,2.665,8.0,10/28/2021
11987,8650,Vegetables and Vegetable Products,"Mushroom, oyster","Vitamin D (D2 + D3), International Units",IU,29.0,3.0,103.0,24.934,4,1.62,0.0,0.0,0.0,0.0,10/28/2021
11987,600,Vegetables and Vegetable Products,"Mushroom, oyster",Protein,G,3.31,2.37,4.86,0.322,5,2.89875,1.625,4.5625,2.8125,0.0,10/28/2021
11987,5500,Vegetables and Vegetable Products,"Mushroom, oyster","Magnesium, Mg",MG,18.0,12.0,29.0,4.106,4,13.91,10.9,17.6,13.8,8.0,10/28/2021
11987,5700,Vegetables and Vegetable Products,"Mushroom, oyster","Potassium, K",MG,420.0,310.0,642.0,63.799,4,281.6,232.0,367.0,271.0,8.0,10/28/2021
11987,800,Vegetables and Vegetable Products,"Mushroom, oyster",Total lipid (fat),G,0.41,0.26,0.66,0.062,5,0.1875,0.0,0.29,0.2,8.0,10/28/2021
11987,5400,Vegetables and Vegetable Products,"Mushroom, oyster","Iron, Fe",MG,1.33,0.71,2.37,0.329,4,0.6981,0.463,1.19,0.6375,8.0,10/28/2021
11987,6900,Vegetables and Vegetable Products,"Mushroom, oyster","Folate, total",UG,38.0,4.0,71.0,6.355,7,63.14,49.0,109.0,54.6,8.0,10/28/2021
11987,5800,Vegetables and Vegetable Products,"Mushroom, oyster","Sodium, Na",MG,18.0,1.0,37.0,3.587,4,1.128,0.0,3.56,0.0,8.0,10/28/2021
11987,6200,Vegetables and Vegetable Products,"Mushroom, oyster","Selenium, Se",UG,2.6,2.2,3.0,0.0,2,1.379,0.0,4.11,0.0,8.0,10/28/2021
11987,5900,Vegetables and Vegetable Products,"Mushroom, oyster","Zinc, Zn",MG,0.77,0.53,1.03,0.142,4,0.6843,0.432,1.06,0.631,8.0,10/28/2021
11987,16000,Vegetables and Vegetable Products,"Mushroom, oyster",Campesterol,MG,1.0,1.0,2.0,0.025,7,0.0,0.0,0.0,0.0,8.0,10/28/2021
11987,6500,Vegetables and Vegetable Products,"Mushroom, oyster",Riboflavin,MG,0.349,0.278,0.441,0.054,3,0.2438,0.17,0.33,0.2475,8.0,10/28/2021
11987,1000,Vegetables and Vegetable Products,"Mushroom, oyster",Ash,G,1.01,0.73,1.65,0.111,5,0.7325,0.62,0.93,0.72,8.0,10/28/2021
11987,6800,Vegetables and Vegetable Products,"Mushroom, oyster",Vitamin B-6,MG,0.11,0.072,0.168,0.026,4,0.09888,0.07,0.141,0.0925,8.0,10/28/2021
11987,6400,Vegetables and Vegetable Products,"Mushroom, oyster",Thiamin,MG,0.125,0.05,0.216,0.025,5,0.07,0.05,0.09,0.07,8.0,10/28/2021
11987,100,Vegetables and Vegetable Products,"Mushroom, oyster",Water,G,89.18,85.1,91.01,0.593,11,89.24,86.08,91.17,89.48,8.0,10/28/2021
11987,5600,Vegetables and Vegetable Products,"Mushroom, oyster","Phosphorus, P",MG,120.0,97.0,162.0,10.851,4,86.24,53.7,130.0,82.75,8.0,10/28/2021
11987,6100,Vegetables and Vegetable Products,"Mushroom, oyster","Manganese, Mn",MG,0.113,0.088,0.142,0.007,3,0.08554,0.0641,0.0976,0.08745,8.0,10/28/2021
11987,8710,Vegetables and Vegetable Products,"Mushroom, oyster",Vitamin D2 (ergocalciferol),UG,0.7,0.1,2.6,0.623,4,0.04063,0.0,0.325,0.0,8.0,10/28/2021
11987,5300,Vegetables and Vegetable Products,"Mushroom, oyster","Calcium, Ca",MG,3.0,1.0,8.0,1.076,4,0.0,0.0,0.0,0.0,8.0,10/28/2021
11987,16200,Vegetables and Vegetable Products,"Mushroom, oyster",Beta-sitosterol,MG,0.0,0.0,1.0,0.097,7,0.0,0.0,0.0,0.0,8.0,10/28/2021
11987,6600,Vegetables and Vegetable Products,"Mushroom, oyster",Niacin,MG,4.956,3.399,7.8,0.587,5,5.751,4.46,8.29,5.135,8.0,10/28/2021
11987,15900,Vegetables and Vegetable Products,"Mushroom, oyster",Stigmasterol,MG,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,8.0,10/28/2021
11987,6000,Vegetables and Vegetable Products,"Mushroom, oyster","Copper, Cu",MG,0.244,0.116,0.424,0.031,4,0.1064,0.0482,0.151,0.1005,8.0,10/28/2021
11238,1200,Vegetables and Vegetable Products,"Mushrooms, shiitake","Fiber, total dietary",G,2.5,2.0,3.1,0.243,4,4.166,2.7,6.24,4.185,8.0,10/28/2021
11238,8650,Vegetables and Vegetable Products,"Mushrooms, shiitake","Vitamin D (D2 + D3), International Units",IU,18.0,1.0,46.0,10.077,4,2.25,0.0,0.0,0.0,0.0,10/28/2021
11238,600,Vegetables and Vegetable Products,"Mushrooms, shiitake",Protein,G,2.24,1.75,3.02,0.274,4,2.414375,1.6875,3.5625,2.28125,0.0,10/28/2021
11238,6100,Vegetables and Vegetable Products,"Mushrooms, shiitake","Manganese, Mn",MG,0.23,0.191,0.313,0.028,4,0.1734,0.0988,0.234,0.1745,8.0,10/28/2021
11238,6800,Vegetables and Vegetable Products,"Mushrooms, shiitake",Vitamin B-6,MG,0.293,0.217,0.338,0.026,4,0.1593,0.112,0.209,0.1605,8.0,10/28/2021
11238,100,Vegetables and Vegetable Products,"Mushrooms, shiitake",Water,G,89.74,86.9,91.41,0.984,4,88.6,81.7,92.03,89.87,8.0,10/28/2021
11238,6000,Vegetables and Vegetable Products,"Mushrooms, shiitake","Copper, Cu",MG,0.142,0.103,0.199,0.021,4,0.04978,0.0288,0.0707,0.0484,8.0,10/28/2021
11238,8710,Vegetables and Vegetable Products,"Mushrooms, shiitake",Vitamin D2 (ergocalciferol),UG,0.4,0.0,1.2,0.252,4,0.05625,0.0,0.45,0.0,8.0,10/28/2021
11238,15900,Vegetables and Vegetable Products,"Mushrooms, shiitake",Stigmasterol,MG,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,8.0,10/28/2021
11238,5700,Vegetables and Vegetable Products,"Mushrooms, shiitake","Potassium, K",MG,304.0,253.0,417.0,37.816,4,243.0,167.0,369.0,230.5,8.0,10/28/2021
11238,6600,Vegetables and Vegetable Products,"Mushrooms, shiitake",Niacin,MG,3.877,3.36,5.34,0.488,4,2.741,1.97,3.65,2.55,8.0,10/28/2021
11238,5500,Vegetables and Vegetable Products,"Mushrooms, shiitake","Magnesium, Mg",MG,20.0,18.0,25.0,1.561,4,14.06,8.69,19.6,13.7,8.0,10/28/2021
11238,6500,Vegetables and Vegetable Products,"Mushrooms, shiitake",Riboflavin,MG,0.217,0.17,0.26,0.022,4,0.2163,0.16,0.28,0.205,8.0,10/28/2021
11238,800,Vegetables and Vegetable Products,"Mushrooms, shiitake",Total lipid (fat),G,0.49,0.4,0.64,0.052,4,0.195,0.1,0.28,0.19,8.0,10/28/2021
11238,5800,Vegetables and Vegetable Products,"Mushrooms, shiitake","Sodium, Na",MG,9.0,3.0,13.0,2.144,4,0.9363,0.0,4.62,0.0,8.0,10/28/2021
11238,5900,Vegetables and Vegetable Products,"Mushrooms, shiitake","Zinc, Zn",MG,1.03,0.74,1.54,0.175,4,0.7641,0.535,0.976,0.742,8.0,10/28/2021
11238,6200,Vegetables and Vegetable Products,"Mushrooms, shiitake","Selenium, Se",UG,5.7,5.1,7.2,0.494,4,1.244,0.0,6.36,0.0,8.0,10/28/2021
11238,5300,Vegetables and Vegetable Products,"Mushrooms, shiitake","Calcium, Ca",MG,2.0,1.0,3.0,0.402,4,0.7663,0.0,3.32,0.0,8.0,10/28/2021
11238,16200,Vegetables and Vegetable Products,"Mushrooms, shiitake",Beta-sitosterol,MG,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,8.0,10/28/2021
11238,5400,Vegetables and Vegetable Products,"Mushrooms, shiitake","Iron, Fe",MG,0.41,0.28,0.71,0.103,4,0.1443,0.0,0.423,0.0,8.0,10/28/2021
11238,6900,Vegetables and Vegetable Products,"Mushrooms, shiitake","Folate, total",UG,13.0,10.0,17.0,1.528,4,32.13,17.9,53.1,29.95,8.0,10/28/2021
11238,5600,Vegetables and Vegetable Products,"Mushrooms, shiitake","Phosphorus, P",MG,112.0,96.0,144.0,11.02,4,75.82,40.2,110.0,74.98,8.0,10/28/2021
11238,6400,Vegetables and Vegetable Products,"Mushrooms, shiitake",Thiamin,MG,0.015,0.015,0.015,0.0,4,0.00125,0.0,0.01,0.0,8.0,10/28/2021
11238,1000,Vegetables and Vegetable Products,"Mushrooms, shiitake",Ash,G,0.73,0.6,0.98,0.084,4,0.62,0.4,0.87,0.56,8.0,10/28/2021
11238,16000,Vegetables and Vegetable Products,"Mushrooms, shiitake",Campesterol,MG,2.0,2.0,3.0,0.172,4,0.0,0.0,0.0,0.0,8.0,10/28/2021
11260,1200,Vegetables and Vegetable Products,"Mushrooms, white button","Fiber, total dietary",G,1.0,0.1,1.5,0.461,3,1.717,1.58,1.8,1.745,6.0,10/28/2021
11260,8650,Vegetables and Vegetable Products,"Mushrooms, white button","Vitamin D (D2 + D3), International Units",IU,7.0,2.0,18.0,2.973,5,0.868,0.0,0.0,0.0,0.0,10/28/2021
11260,600,Vegetables and Vegetable Products,"Mushrooms, white button",Protein,G,3.09,2.25,4.03,0.106,33,2.890625,2.125,3.5625,2.90625,0.0,10/28/2021
11260,6600,Vegetables and Vegetable Products,"Mushrooms, white button",Niacin,MG,3.607,0.219,5.1,0.28,17,3.883,3.05,4.75,4.025,6.0,10/28/2021
11260,5700,Vegetables and Vegetable Products,"Mushrooms, white button","Potassium, K",MG,318.0,118.0,412.0,11.125,48,373.0,268.0,486.0,371.0,6.0,10/28/2021
11260,15900,Vegetables and Vegetable Products,"Mushrooms, white button",Stigmasterol,MG,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,6.0,10/28/2021
11260,6200,Vegetables and Vegetable Products,"Mushrooms, white button","Selenium, Se",UG,9.3,0.0,22.7,1.279,23,20.05,11.0,40.4,14.4,6.0,10/28/2021
11260,5600,Vegetables and Vegetable Products,"Mushrooms, white button","Phosphorus, P",MG,86.0,29.0,124.0,3.909,43,93.05,65.7,126.0,94.55,6.0,10/28/2021
11260,16200,Vegetables and Vegetable Products,"Mushrooms, white button",Beta-sitosterol,MG,0.0,0.0,1.0,0.088,8,0.0,0.0,0.0,0.0,6.0,10/28/2021
11260,6000,Vegetables and Vegetable Products,"Mushrooms, white button","Copper, Cu",MG,0.318,0.136,0.62,0.019,53,0.3888,0.217,0.74,0.333,6.0,10/28/2021
11260,5500,Vegetables and Vegetable Products,"Mushrooms, white button","Magnesium, Mg",MG,9.0,5.0,14.0,0.32,42,10.16,7.92,12.8,10.05,6.0,10/28/2021
11260,100,Vegetables and Vegetable Products,"Mushrooms, white button",Water,G,92.45,88.2,95.2,0.238,56,91.83,91.24,92.5,91.77,6.0,10/28/2021
11260,16000,Vegetables and Vegetable Products,"Mushrooms, white button",Campesterol,MG,2.0,2.0,2.0,0.031,8,0.0,0.0,0.0,0.0,6.0,10/28/2021
11260,5900,Vegetables and Vegetable Products,"Mushrooms, white button","Zinc, Zn",MG,0.52,0.26,1.57,0.04,62,0.511,0.353,0.705,0.5195,6.0,10/28/2021
11260,8710,Vegetables and Vegetable Products,"Mushrooms, white button",Vitamin D2 (ergocalciferol),UG,0.2,0.1,0.5,0.074,5,0.02167,0.0,0.13,0.0,6.0,10/28/2021
11260,5300,Vegetables and Vegetable Products,"Mushrooms, white button","Calcium, Ca",MG,3.0,1.0,8.0,0.268,52,5.465,0.0,23.1,3.1,6.0,10/28/2021
11260,6900,Vegetables and Vegetable Products,"Mushrooms, white button","Folate, total",UG,17.0,10.0,28.0,1.044,36,34.76,18.4,49.3,34.73,6.0,10/28/2021
11260,6800,Vegetables and Vegetable Products,"Mushrooms, white button",Vitamin B-6,MG,0.104,0.041,0.234,0.012,16,0.07683,0.067,0.102,0.074,6.0,10/28/2021
11260,5400,Vegetables and Vegetable Products,"Mushrooms, white button","Iron, Fe",MG,0.5,0.0,3.05,0.105,58,0.2267,0.0,0.467,0.28,6.0,10/28/2021
11260,6100,Vegetables and Vegetable Products,"Mushrooms, white button","Manganese, Mn",MG,0.047,0.0,0.141,0.005,40,0.0538,0.0403,0.0737,0.05165,6.0,10/28/2021
11260,1000,Vegetables and Vegetable Products,"Mushrooms, white button",Ash,G,0.85,0.6,1.04,0.029,29,0.8292,0.765,0.9,0.835,6.0,10/28/2021
11260,5800,Vegetables and Vegetable Products,"Mushrooms, white button","Sodium, Na",MG,5.0,2.0,19.0,0.648,38,6.443,3.58,10.0,6.09,6.0,10/28/2021
11260,800,Vegetables and Vegetable Products,"Mushrooms, white button",Total lipid (fat),G,0.34,0.1,0.58,0.032,33,0.3708,0.29,0.445,0.36,6.0,10/28/2021
11260,6400,Vegetables and Vegetable Products,"Mushrooms, white button",Thiamin,MG,0.081,0.009,0.12,0.007,17,0.065,0.05,0.1,0.06,6.0,10/28/2021
11260,6500,Vegetables and Vegetable Products,"Mushrooms, white button",Riboflavin,MG,0.402,0.216,0.61,0.027,14,0.4442,0.42,0.48,0.44,6.0,10/28/2021
16222,1500,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Sugars, Total",G,0.41,0.41,0.82,0.165,6,0.5569,0.0,0.0,0.0,0.0,10/28/2021
16222,8650,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Vitamin D (D2 + D3), International Units",IU,49.0,41.0,49.0,3.294,6,27.2,0.0,0.0,0.0,0.0,10/28/2021
16222,8700,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable",Vitamin D (D2 + D3),UG,1.2,1.0,1.2,0.082,6,0.681,0.0,0.0,0.0,0.0,10/28/2021
16222,600,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable",Protein,G,2.86,2.67,3.29,0.202,6,3.546875,3.0,4.6875,3.46875,0.0,10/28/2021
16222,11400,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Fatty acids, total monounsaturated",G,0.392,0.206,0.412,0.108,4,0.4163,0.35,0.51,0.4,8.0,10/28/2021
16222,800,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable",Total lipid (fat),G,1.61,1.23,1.85,0.21,6,2.125,1.86,2.695,2.115,8.0,10/28/2021
16222,6500,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable",Riboflavin,MG,0.207,0.177,0.21,0.015,5,0.084,0.0,0.275,0.0,10.0,10/28/2021
16222,5300,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Calcium, Ca",MG,124.0,82.0,165.0,26.04,6,101.0,11.2,160.0,123.0,13.0,10/28/2021
16222,5600,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Phosphorus, P",MG,32.0,25.0,103.0,37.382,4,68.65,39.3,96.7,60.53,13.0,10/28/2021
16222,1200,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Fiber, total dietary",G,0.5,0.0,1.2,0.476,5,0.0,0.0,0.0,0.0,8.0,10/28/2021
16222,8710,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable",Vitamin D2 (ergocalciferol),UG,1.2,1.0,1.2,0.082,6,0.6814,0.0,1.77,0.675,13.0,10/28/2021
16222,5700,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Potassium, K",MG,120.0,86.0,123.0,16.592,6,158.2,122.0,200.0,154.5,13.0,10/28/2021
16222,12900,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Fatty acids, total polyunsaturated",G,1.009,0.823,1.029,0.108,4,1.154,0.94,1.63,1.13,8.0,10/28/2021
16222,9700,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Fatty acids, total saturated",G,0.206,0.206,0.206,0.0,6,0.3138,0.26,0.45,0.305,8.0,10/28/2021
16222,15400,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Fatty acids, total trans",G,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,8.0,10/28/2021
16222,7300,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable",Vitamin B-12,UG,1.11,0.0,1.23,0.605,6,0.3931,0.0,1.278,0.0,10.0,10/28/2021
16222,5400,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Iron, Fe",MG,0.46,0.44,1.11,0.284,5,0.5416,0.431,0.6913,0.55,13.0,10/28/2021
16222,5800,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Sodium, Na",MG,37.0,29.0,53.0,9.864,6,34.28,0.5783,58.5,31.9,13.0,10/28/2021
16222,5500,Legumes and Legume Products,"Soy milk, unsweetened, plain, shelf stable","Magnesium, Mg",MG,16.0,16.0,16.0,0.0,4,21.54,18.6,29.23,20.7,13.0,10/28/2021
14091,1500,Beverages,"Almond milk, unsweetened, plain, shelf stable","Sugars, Total",G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,10/28/2021
14091,600,Beverages,"Almond milk, unsweetened, plain, shelf stable",Protein,G,0.59,0.57,0.63,0.013,4,0.5546875,0.4375,0.6875,0.53125,0.0,10/28/2021
14091,1000,Beverages,"Almond milk, unsweetened, plain, shelf stable",Ash,G,0.68,0.64,0.77,0.03,4,0.4872,0.22,0.705,0.57,9.0,10/28/2021
14091,1700,Beverages,"Almond milk, unsweetened, plain, shelf stable",Glucose,G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,1600,Beverages,"Almond milk, unsweetened, plain, shelf stable",Sucrose,G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,800,Beverages,"Almond milk, unsweetened, plain, shelf stable",Total lipid (fat),G,1.1,1.1,1.1,0.0,4,1.221,1.03,1.6,1.155,8.0,10/28/2021
14091,1900,Beverages,"Almond milk, unsweetened, plain, shelf stable",Lactose,G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,2000,Beverages,"Almond milk, unsweetened, plain, shelf stable",Maltose,G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,1800,Beverages,"Almond milk, unsweetened, plain, shelf stable",Fructose,G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,5500,Beverages,"Almond milk, unsweetened, plain, shelf stable","Magnesium, Mg",MG,7.0,6.0,7.0,0.186,4,6.785,5.087,7.77,6.857,14.0,10/28/2021
14091,5700,Beverages,"Almond milk, unsweetened, plain, shelf stable","Potassium, K",MG,67.0,66.0,69.0,0.766,4,30.79,12.1,74.0,17.22,14.0,10/28/2021
14091,6000,Beverages,"Almond milk, unsweetened, plain, shelf stable","Copper, Cu",MG,0.029,0.019,0.053,0.008,4,0.02126,0.0134,0.0297,0.02155,14.0,10/28/2021
14091,6400,Beverages,"Almond milk, unsweetened, plain, shelf stable",Thiamin,MG,0.06,0.06,0.06,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,6900,Beverages,"Almond milk, unsweetened, plain, shelf stable","Folate, total",UG,1.0,1.0,1.0,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,5900,Beverages,"Almond milk, unsweetened, plain, shelf stable","Zinc, Zn",MG,0.07,0.03,0.11,0.018,4,0.1718,0.05,0.851,0.07145,14.0,10/28/2021
14091,2100,Beverages,"Almond milk, unsweetened, plain, shelf stable",Galactose,G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,5300,Beverages,"Almond milk, unsweetened, plain, shelf stable","Calcium, Ca",MG,197.0,181.0,208.0,5.809,4,172.7,7.477,289.0,205.0,14.0,10/28/2021
14091,1200,Beverages,"Almond milk, unsweetened, plain, shelf stable","Fiber, total dietary",G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8.0,10/28/2021
14091,5800,Beverages,"Almond milk, unsweetened, plain, shelf stable","Sodium, Na",MG,71.0,70.0,72.0,0.533,4,59.58,44.1,77.4,57.39,14.0,10/28/2021
14091,5600,Beverages,"Almond milk, unsweetened, plain, shelf stable","Phosphorus, P",MG,10.0,10.0,11.0,0.167,4,29.85,9.27,111.5,13.35,14.0,10/28/2021
14091,5400,Beverages,"Almond milk, unsweetened, plain, shelf stable","Iron, Fe",MG,0.35,0.34,0.37,0.006,4,0.2899,0.0688,0.46,0.3275,14.0,10/28/2021
14091,6100,Beverages,"Almond milk, unsweetened, plain, shelf stable","Manganese, Mn",MG,0.042,0.038,0.046,0.002,4,0.04497,0.0313,0.0795,0.0413,14.0,10/28/2021
14091,6600,Beverages,"Almond milk, unsweetened, plain, shelf stable",Niacin,MG,0.075,0.07,0.08,0.0,2,0.07438,0.06,0.1,0.0725,8.0,10/28/2021
14091,6500,Beverages,"Almond milk, unsweetened, plain, shelf stable",Riboflavin,MG,0.047,0.015,0.08,0.0,2,0.03339,0.0,0.159,0.0,9.0,10/28/2021
14091,100,Beverages,"Almond milk, unsweetened, plain, shelf stable",Water,G,97.05,97.0,97.1,0.029,4,97.4,97.11,97.64,97.4,8.0,10/28/2021
11457,100,Vegetables and Vegetable Products,"Spinach, mature",Water,G,91.4,87.75,94.16,0.0,1,92.43,90.77,93.5,92.51,8.0,10/28/2021
11457,7530,Vegetables and Vegetable Products,"Spinach, mature",Lycopene,UG,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,8.0,10/28/2021
11457,7440,Vegetables and Vegetable Products,"Spinach, mature","Carotene, beta",UG,5626.0,3970.0,8900.0,766.716,5,3668.75,2700.0,5040.0,3399.5,8.0,10/28/2021
11457,800,Vegetables and Vegetable Products,"Spinach, mature",Total lipid (fat),G,0.39,0.25,0.5,0.032,7,0.6044,0.48,0.78,0.61,8.0,10/28/2021
